order_id,product_ids
1150,"[1073, 403, 403, 1004]"
1151,[627]
1152,[957]
1153,[1014]
1154,"[365, 957, 1004, 37, 1014]"
1156,"[191, 957]"
1157,"[502, 191, 1073, 1073, 1014]"
1158,"[1073, 1014]"
1159,"[627, 793]"
1160,"[403, 403, 1004, 627, 502]"
1161,"[793, 957, 957, 1004]"
1162,"[403, 403, 502, 502]"
1163,"[793, 1073, 191, 502, 502]"
1165,"[403, 365, 365, 728]"
1166,"[403, 957, 502, 627]"
1167,"[1073, 1014, 403, 365]"
1169,"[1073, 403, 365, 627]"
1170,"[403, 957, 957]"
1172,"[191, 365, 502, 1014, 1014]"
1173,"[365, 403, 191]"
1174,"[502, 627, 365, 1004, 1073]"
1175,"[403, 957, 1004, 905, 627]"
1178,"[627, 572]"
1179,[502]
1181,"[1073, 1004, 172]"
1182,"[235, 403, 1004, 365]"
1183,"[1014, 403, 957, 627]"
1184,"[1004, 1004, 191, 502]"
1186,"[191, 365, 1073, 403]"
1187,"[703, 1014, 627, 191]"
1188,"[835, 191]"
1189,"[1014, 365]"
1191,"[1014, 403, 627, 627, 191]"
1192,[365]
1194,"[1073, 365, 957, 191]"
1195,"[627, 627, 1014]"
1196,"[957, 893, 1073]"
1197,"[403, 365]"
1198,"[403, 191, 627, 191]"
1199,"[191, 365]"
1200,"[957, 191]"
1202,"[957, 1004, 502, 502]"
1203,"[403, 365, 627, 1073, 1014]"
1204,[365]
1205,"[1073, 191, 403, 1004]"
1207,"[1073, 1073]"
1208,"[1014, 365, 957, 365]"
1209,[365]
1210,"[191, 1004, 627]"
1211,"[191, 957]"
1212,"[1073, 1073, 1004, 957, 502]"
1213,"[502, 502, 627, 116]"
1215,[627]
1216,"[1014, 823]"
1217,"[1004, 502, 191, 778, 1014]"
1218,"[365, 365, 502]"
1219,"[403, 403, 365, 1014]"
1220,"[403, 249, 835]"
1222,"[627, 365]"
1223,"[502, 957, 1073, 1073, 1014]"
1226,"[365, 365]"
1227,[502]
1229,"[627, 502]"
1230,"[502, 1004, 957]"
1231,"[365, 1004, 365, 365]"
1232,"[403, 365, 957, 1004, 885]"
1233,"[823, 1014]"
1234,"[502, 44]"
1235,[502]
1236,"[403, 403, 403, 502, 365]"
1237,[627]
1240,"[403, 1004, 191, 627]"
1242,"[728, 957, 1004, 1004, 365]"
1244,"[403, 1004, 365]"
1246,"[1073, 502, 886, 957, 957]"
1248,"[1073, 1073, 627, 1004]"
1250,"[403, 1004]"
1251,"[627, 957, 1004]"
1252,[403]
1253,"[1073, 191, 116, 403, 957]"
1254,[957]
1255,"[502, 502, 627, 1073]"
1256,"[1014, 403, 502]"
1257,"[1014, 627, 191, 1004, 1004]"
1258,"[403, 502, 957]"
1259,"[627, 502, 365]"
1260,"[1014, 282, 502]"
1261,"[502, 1073, 1014, 1014]"
1262,"[957, 957, 1073, 1014]"
1263,"[1004, 191, 44, 502, 403]"
1264,"[1073, 502, 365]"
1265,"[403, 365]"
1266,[1004]
1267,"[1073, 502, 191]"
1268,"[818, 365]"
1270,"[403, 1014, 191, 365, 365]"
1271,[1014]
1272,"[1014, 1004, 365, 502]"
1273,"[1073, 403, 957, 1004, 282]"
1276,"[403, 191, 804, 365]"
1277,"[365, 1014, 502]"
1279,"[1004, 1004, 365, 1073]"
1280,"[403, 502]"
1281,"[728, 403]"
1282,"[1004, 116, 885, 1014]"
1284,"[403, 365, 502, 957]"
1285,"[1073, 1014, 191, 957, 957]"
1286,[1014]
1287,[1014]
1288,"[1073, 1014, 1014, 403, 365]"
1289,"[1014, 957, 627, 191, 365]"
1290,[1014]
1291,"[403, 1004, 191, 1014]"
1292,"[403, 502, 1014, 1014]"
1295,"[957, 1004, 191]"
1296,"[403, 403, 957, 1004]"
1297,[502]
1299,"[627, 627]"
1300,"[191, 1014]"
1302,"[365, 502, 365]"
1305,[365]
1306,"[1004, 191, 191]"
1308,"[1073, 1073]"
1309,"[403, 191, 365, 627, 1073]"
1310,"[1073, 502, 365]"
1311,"[191, 191, 365, 957]"
1312,"[403, 957, 1004, 1004, 502]"
1313,[957]
1314,"[1073, 1014]"
1315,"[1004, 627, 627, 1073]"
1317,"[926, 957]"
1318,"[1073, 191, 502]"
1319,"[1073, 403, 1014, 1014, 502]"
1320,[627]
1321,"[403, 403, 403, 365, 502]"
1323,"[365, 627, 924]"
1325,[365]
1326,"[1073, 1014, 1014, 403]"
1327,"[403, 403]"
1328,"[191, 365, 627]"
1329,"[1073, 1004, 365]"
1330,"[191, 502, 502]"
1331,"[403, 1004, 1004, 191, 1073]"
1332,"[1014, 365, 567, 627]"
1333,"[365, 1073]"
1335,"[1014, 1014, 1004, 365, 502]"
1336,[1004]
1337,"[403, 191, 797]"
1339,"[502, 403, 957]"
1340,"[804, 1014]"
1341,"[403, 1004, 1073, 1014]"
1343,"[44, 1014, 403, 403]"
1344,[1014]
1345,"[502, 502, 957]"
1346,[403]
1347,[403]
1348,[1014]
1349,"[403, 191, 191, 502]"
1350,"[502, 502, 1014, 191, 365]"
1351,[365]
1352,"[627, 1014, 1014]"
1353,"[191, 365, 365, 1004, 1014]"
1354,"[502, 502]"
1355,"[365, 1014, 818, 1004, 1004]"
1356,"[502, 957, 1014]"
1357,"[835, 1004]"
1358,[191]
1359,"[502, 502, 1073]"
1360,"[1014, 1004, 172, 191]"
1363,"[627, 1014, 403, 957, 957]"
1365,[1014]
1366,"[403, 627, 502]"
1367,"[403, 403, 365, 1004]"
1368,"[403, 191, 365]"
1369,[957]
1370,"[627, 502, 1014]"
1371,"[403, 627, 1014]"
1373,"[403, 957, 957, 365]"
1374,"[957, 1004]"
1375,[1073]
1376,[365]
1377,[1014]
1378,"[1073, 1073, 365, 627]"
1379,"[1014, 1004]"
1381,"[502, 191]"
1382,"[365, 1004, 1004]"
1383,"[365, 365, 502, 502]"
1384,"[1014, 365, 403]"
1385,"[502, 1014, 1014]"
1386,[627]
1387,"[1073, 1014, 403, 1004]"
1388,"[627, 502, 403]"
1389,"[957, 365, 1073, 1014]"
1390,[957]
1391,"[403, 403, 502, 1004]"
1392,"[403, 957, 235]"
1393,"[191, 1004, 1004]"
1394,[627]
1395,"[1004, 172]"
1396,"[191, 365, 565, 1014, 1014]"
1397,"[821, 191]"
1398,"[502, 1014]"
1399,"[1073, 1073, 365, 403]"
1400,"[502, 191, 365, 365, 365]"
1401,"[403, 403, 502, 1073]"
1403,"[926, 1004, 1004]"
1404,"[191, 44, 365, 365]"
1405,"[1073, 1004, 642, 365]"
1407,"[1004, 1014]"
1408,[627]
1409,"[403, 502, 627, 502]"
1410,"[627, 1004, 1004]"
1411,"[627, 1004]"
1412,"[703, 191, 627, 502]"
1413,"[1004, 1014]"
1414,[365]
1415,"[365, 365, 191]"
1416,"[403, 502, 365, 627, 1014]"
1417,[1004]
1418,"[924, 1073, 365]"
1419,"[1004, 1014]"
1420,"[1004, 235, 627]"
1421,"[191, 957]"
1422,"[1004, 116, 502, 1014, 1014]"
1423,"[365, 502]"
1424,"[191, 886, 365, 1014]"
1425,"[1073, 365]"
1426,"[502, 926, 403, 403]"
1427,"[365, 1004, 1014, 1014, 1014]"
1428,"[365, 403, 572, 1004, 957]"
1429,"[957, 235, 502, 627, 1014]"
1430,"[1004, 365, 365, 502]"
1431,[365]
1433,"[365, 365, 728, 1073, 1014]"
1434,"[365, 403]"
1435,"[403, 502]"
1437,"[365, 365, 1004, 1014, 1014]"
1438,"[44, 191, 191, 403, 1004]"
1439,"[44, 1004, 1073, 1014, 1014]"
1440,[502]
1441,[191]
1442,"[1004, 502, 365, 365]"
1443,"[365, 1073, 957, 1014]"
1444,[403]
1445,"[191, 365, 502]"
1447,"[403, 502, 502]"
1449,"[627, 191, 627, 1004]"
1450,"[1004, 1073, 1014]"
1451,"[191, 365, 1014]"
1452,"[957, 365]"
1453,"[403, 1004, 1014]"
1454,"[502, 191, 1073]"
1455,"[403, 957, 502, 1014]"
1456,"[191, 822, 1014]"
1457,"[778, 403, 957, 957, 627]"
1458,[365]
1459,"[1014, 191, 627, 917]"
1460,"[1014, 627, 627, 502, 365]"
1461,"[1073, 502]"
1462,"[191, 926, 627, 1014]"
1464,"[403, 403, 1014]"
1465,"[403, 1004, 957, 249, 365]"
1466,"[403, 502, 627, 1014]"
1467,"[365, 365]"
1469,"[1073, 403, 365, 365]"
1470,"[957, 823, 642, 1014]"
1471,"[403, 1004, 1004, 502]"
1473,"[1073, 1014, 403, 403, 821]"
1475,[1073]
1476,"[502, 627, 1014]"
1477,"[957, 1014]"
1478,"[810, 957, 502, 1073]"
1479,"[1004, 365]"
1480,"[191, 403, 917, 1073, 1073]"
1481,"[1004, 627, 627]"
1482,"[1004, 502]"
1483,"[365, 502, 191, 502, 1073]"
1484,"[191, 1004, 627, 1014, 502]"
1485,"[191, 502, 191, 627, 1014]"
1486,"[403, 403]"
1487,[957]
1488,"[627, 957, 502, 627, 1073]"
1490,"[1004, 365, 924, 365]"
1492,"[1014, 957, 1004, 1004]"
1495,[502]
1496,"[1073, 502]"
1498,"[403, 957, 1004, 172]"
1499,"[957, 502]"
1500,"[365, 365]"
1501,"[365, 627]"
1502,"[365, 1004, 957, 172]"
1503,"[778, 1014, 1004, 957]"
1504,"[1004, 957, 191]"
1505,[365]
1506,"[1004, 957, 1014, 627]"
1507,"[191, 502, 502, 1073, 235]"
1508,"[793, 1004, 365, 282]"
1509,"[1073, 191, 403, 365, 502]"
1510,"[957, 977, 627]"
1512,"[1004, 365, 1014, 924]"
1513,"[365, 1004, 191, 365]"
1514,"[1073, 191]"
1515,[1073]
1516,"[365, 403, 1004, 191]"
1517,"[1014, 403, 627, 1004, 191]"
1518,[957]
1519,"[365, 365, 1014]"
1520,"[191, 1004, 1004, 502, 1014]"
1521,[403]
1522,"[1004, 502]"
1523,"[191, 1004, 191, 627]"
1524,[276]
1525,"[1073, 365]"
1526,"[957, 957]"
1527,[403]
1528,"[1014, 403, 905, 365, 502]"
1529,"[403, 957, 627, 1073]"
1530,[1073]
1532,[191]
1533,"[365, 365, 1073, 1073, 1073]"
1534,"[365, 403]"
1536,"[1073, 403, 1004, 365]"
1538,"[502, 191, 403, 403, 1014]"
1539,"[135, 1014, 365]"
1541,"[502, 792, 1073]"
1542,"[1014, 1014, 365]"
1543,"[403, 403, 365]"
1544,"[1004, 627, 627, 835, 810]"
1546,[1004]
1547,"[1004, 1004]"
1548,"[502, 957, 1073, 191]"
1549,"[1073, 502, 957, 191, 1014]"
1553,"[365, 365, 1073]"
1554,"[1073, 1014, 957, 365]"
1555,[1004]
1557,"[365, 627, 191, 365]"
1558,"[365, 365]"
1560,"[365, 977, 885]"
1561,"[1004, 1004, 627]"
1562,"[1014, 502, 365, 365, 627]"
1563,"[1073, 1014, 191, 957, 502]"
1564,"[1004, 502, 1014]"
1565,"[1073, 1014]"
1566,"[403, 403, 957, 821, 365]"
1567,"[191, 365, 822, 93, 627]"
1569,"[778, 828]"
1570,"[1014, 191, 885]"
1571,"[627, 403, 1004, 1004]"
1573,"[1004, 502, 1073, 1014]"
1574,"[37, 365]"
1575,"[1014, 1014]"
1576,"[821, 627, 365, 1014]"
1577,"[365, 365, 365]"
1579,"[627, 365]"
1580,[44]
1581,"[365, 1073]"
1582,"[1004, 1004, 276, 977, 44]"
1583,"[957, 1014]"
1584,"[703, 365, 365]"
1585,[917]
1586,[502]
1587,"[567, 1004, 1014, 1014, 1014]"
1588,"[1014, 365, 502, 627]"
1591,"[627, 627, 1014]"
1592,[564]
1593,"[134, 728, 1014, 278, 365]"
1595,"[1073, 977, 93]"
1596,"[1073, 403, 278, 627]"
1597,"[502, 403]"
1598,"[502, 1073]"
1599,[403]
1600,"[502, 191, 835, 191, 1073]"
1602,"[403, 823, 365, 1014]"
1604,[1073]
1606,"[191, 502, 365]"
1607,"[403, 403, 957, 957, 1014]"
1608,"[403, 1004, 365, 1073]"
1610,"[365, 502, 1073, 1004]"
1611,"[502, 1004, 273, 502]"
1612,"[403, 957, 365]"
1613,"[365, 502]"
1614,"[134, 1004, 502, 1014]"
1615,"[403, 627, 365, 502]"
1616,[564]
1617,"[172, 1014]"
1618,"[365, 1073, 1073, 1014]"
1619,"[957, 502]"
1620,[403]
1621,"[1014, 627, 1004, 957]"
1623,[191]
1624,[365]
1626,"[365, 957, 365, 191]"
1627,[403]
1628,"[134, 191, 403]"
1630,"[502, 1073]"
1631,"[957, 897]"
1632,"[273, 403, 403, 365]"
1634,"[905, 1073, 502]"
1635,[365]
1636,"[1073, 1073, 957, 828, 235]"
1637,"[1014, 1004, 191]"
1638,"[1073, 627, 1004, 1004]"
1639,"[1073, 957, 1014, 282]"
1640,"[403, 957, 273, 1073, 1073]"
1641,"[403, 365, 502, 1014]"
1642,"[403, 403, 957]"
1643,"[403, 957, 627]"
1645,"[1014, 1004, 1004, 191, 627]"
1647,"[1004, 365, 44]"
1648,"[1073, 1004, 235, 365]"
1649,[627]
1652,"[502, 977]"
1653,"[191, 1004, 502]"
1654,"[365, 1004, 977, 191, 627]"
1655,"[403, 822, 1014]"
1656,"[403, 365, 403, 1014]"
1658,"[1073, 1014, 502, 365, 924]"
1659,"[365, 1073, 365, 1014]"
1660,[1014]
1661,"[1004, 191]"
1662,[365]
1663,[1073]
1665,[1004]
1666,[1014]
1667,[1014]
1668,[365]
1669,"[502, 893]"
1670,"[403, 627, 365, 565]"
1671,"[365, 365, 502, 1014]"
1672,"[1004, 1073, 1014]"
1673,"[191, 1004]"
1674,[365]
1675,"[778, 365]"
1676,"[403, 403, 1004, 1004, 37]"
1677,"[797, 365, 502, 191, 502]"
1678,[1014]
1679,"[1004, 1014]"
1680,"[1014, 1014, 191]"
1681,[642]
1682,[1014]
1683,"[502, 365, 627]"
1684,"[502, 627, 191, 1014, 1014]"
1685,[365]
1686,"[957, 191]"
1687,"[1073, 1004, 885, 365]"
1689,"[403, 403, 1004, 1004, 365]"
1690,"[1004, 1004]"
1691,"[365, 1014]"
1693,[1014]
1694,"[249, 502, 627]"
1695,"[191, 502]"
1696,"[957, 835, 1073]"
1700,"[276, 502, 1004, 365, 191]"
1701,"[365, 365, 886, 1004]"
1702,"[276, 365, 365]"
1703,"[403, 365, 502, 627, 1073]"
1704,[403]
1705,"[1073, 502, 502, 957, 191]"
1706,"[1073, 1004, 1004, 1014, 823]"
1707,"[502, 1004, 627, 1014]"
1708,"[627, 957, 1004]"
1709,"[191, 502]"
1710,"[365, 565, 957, 627, 365]"
1711,"[1073, 1073, 502]"
1712,"[403, 957, 191]"
1713,"[775, 1014, 1004, 1004, 1004]"
1714,[627]
1715,"[365, 365, 1014]"
1716,"[1004, 565]"
1717,[191]
1718,"[1073, 1004, 276]"
1719,"[365, 1073]"
1720,"[1004, 1014, 1014, 1014]"
1721,"[403, 365, 502, 1014]"
1722,[957]
1723,"[365, 1073, 1014]"
1724,"[642, 191, 502, 1014, 1014]"
1725,"[627, 502, 926, 977]"
1726,"[191, 797]"
1727,"[823, 1004, 1014]"
1728,"[1014, 1014, 403, 365, 1004]"
1729,"[116, 957, 1014]"
1730,"[1073, 1073, 1014, 403, 403]"
1731,"[502, 957]"
1733,"[1073, 403, 365, 627, 191]"
1734,[365]
1735,"[1073, 502, 365, 627]"
1736,"[365, 93]"
1738,"[365, 775, 502, 1014, 1014]"
1739,"[403, 627, 365]"
1741,"[235, 818, 627]"
1742,[1014]
1743,"[365, 365]"
1744,"[1004, 957, 365, 502]"
1745,"[403, 1004, 365, 1073, 1014]"
1746,[1014]
1747,"[1014, 191, 403, 403]"
1748,"[1004, 1014, 365]"
1750,[191]
1751,"[1014, 1004, 1004, 957, 365]"
1752,"[365, 627]"
1753,"[957, 502]"
1754,"[957, 191, 365]"
1755,[365]
1756,"[191, 1004]"
1758,[1073]
1759,[403]
1760,[565]
1761,"[1014, 502]"
1763,[365]
1764,"[191, 403, 191]"
1765,"[1004, 502, 1014]"
1766,"[1014, 365, 1004, 191, 627]"
1767,"[365, 1004, 1004, 1014]"
1768,"[1073, 1014, 403, 191]"
1769,"[365, 1073, 1073, 957, 1014]"
1770,[1004]
1771,"[1073, 1073, 1004, 365, 502]"
1772,"[1004, 191, 191, 1014]"
1773,"[365, 886, 365, 365, 403]"
1774,"[191, 627, 1014]"
1775,"[627, 249, 502, 1014]"
1776,"[627, 1004]"
1777,"[403, 365]"
1778,[403]
1779,[191]
1780,"[1073, 403, 365, 403, 627]"
1781,"[191, 403]"
1782,"[627, 502, 502, 191]"
1783,"[1073, 1073]"
1784,"[502, 191, 957]"
1785,"[957, 1073, 1014]"
1786,"[403, 365]"
1787,"[1073, 1014, 365, 191]"
1788,"[1004, 1004, 957, 1014, 365]"
1790,"[365, 1004, 191, 1073]"
1793,"[502, 627, 957, 1004, 627]"
1794,"[957, 365, 502, 502]"
1795,"[957, 627, 116, 365, 1014]"
1797,"[886, 191, 191, 365, 502]"
1798,"[365, 957, 1073]"
1799,"[191, 403, 957, 1004, 502]"
1800,"[1014, 1004, 1004, 627, 191]"
1801,[957]
1803,"[365, 502, 1073, 1014, 1014]"
1804,[1004]
1805,"[1014, 1004]"
1806,"[1004, 502, 365]"
1807,"[728, 1014, 957, 365, 502]"
1809,"[1004, 191, 502]"
1811,"[403, 818, 44, 365, 627]"
1812,"[1014, 403, 502]"
1813,"[793, 365, 627, 502, 365]"
1814,[1014]
1815,"[365, 885, 502, 828, 1014]"
1816,"[365, 1073]"
1818,[1004]
1819,[365]
1820,"[775, 886]"
1821,"[365, 957, 502]"
1822,"[957, 502, 627]"
1823,"[44, 1073, 1014, 1014]"
1824,"[191, 627, 627]"
1825,[403]
1826,"[403, 365, 627, 502, 191]"
1827,"[403, 191, 1073]"
1830,"[365, 44, 1004, 1004]"
1831,"[403, 365, 1073, 365]"
1832,"[403, 502, 365, 502]"
1833,"[1073, 365]"
1834,"[365, 365]"
1835,"[957, 1004, 191, 1073, 565]"
1836,[502]
1838,"[1073, 502, 365, 365]"
1839,"[1073, 1014, 403, 403, 627]"
1840,"[191, 365]"
1841,"[1014, 957]"
1842,[835]
1843,[1004]
1845,[502]
1846,"[1004, 365]"
1847,"[775, 1073, 403, 403, 502]"
1848,"[365, 1014]"
1849,[403]
1850,"[957, 627, 365]"
1851,"[403, 365, 502]"
1852,"[365, 502]"
1853,"[1014, 1014]"
1854,"[1073, 403, 1004]"
1855,"[191, 191, 365, 502]"
1856,"[502, 365, 365, 191, 1014]"
1857,[365]
1858,"[627, 1004, 957, 1014, 502]"
1859,"[191, 365, 926, 1073]"
1861,"[365, 365, 627]"
1863,"[403, 1004, 365, 804]"
1865,"[957, 1004, 365, 365, 1014]"
1866,"[403, 565, 957, 1014]"
1868,[502]
1869,"[403, 957, 957, 1004]"
1870,"[1073, 1014, 502, 365]"
1871,"[1073, 502, 502]"
1872,"[403, 502, 825, 1014, 1014]"
1873,"[365, 403, 403, 957, 365]"
1874,[1073]
1875,"[403, 957, 502, 1073, 1073]"
1876,"[1073, 627, 365]"
1877,"[403, 365, 191, 1014]"
1878,"[1004, 804]"
1879,"[1073, 191, 502]"
1880,[365]
1881,[403]
1882,"[1073, 1073, 1004]"
1883,"[627, 365, 1073, 1073]"
1884,"[957, 957, 365]"
1885,"[771, 1073, 403, 502]"
1886,[1014]
1888,[957]
1890,"[365, 627]"
1891,"[627, 957]"
1892,"[403, 365, 1073]"
1893,[502]
1895,"[365, 403, 403, 818]"
1896,"[1014, 403, 403, 365]"
1898,[191]
1899,[191]
1900,[957]
1901,"[1073, 1073, 957, 627, 502]"
1902,"[365, 1073, 502, 1014]"
1903,"[191, 403, 957, 191]"
1904,"[627, 365, 1014]"
1905,"[403, 93, 191, 1073]"
1907,"[191, 502, 365]"
1908,[917]
1910,"[403, 1004, 365]"
1911,"[365, 403, 502, 502, 627]"
1912,"[1004, 1014]"
1913,"[403, 1004, 627]"
1914,"[1073, 1004, 365]"
1915,[502]
1916,"[1014, 403, 502, 365]"
1918,"[403, 403, 502, 365, 1014]"
1919,"[403, 1014]"
1920,"[703, 403, 365, 191]"
1922,"[403, 365, 1004, 502, 1073]"
1923,[1073]
1924,"[365, 835, 1073]"
1925,"[1073, 502, 1004, 191, 804]"
1926,"[906, 957, 365, 1073]"
1927,[1073]
1928,"[403, 403, 1014]"
1929,"[502, 627, 957, 1004, 1014]"
1930,"[403, 627, 1073]"
1931,"[792, 771, 1073, 365, 502]"
1932,"[403, 1004, 1004, 627, 1073]"
1935,"[1073, 191, 502, 502]"
1936,"[365, 502]"
1937,[403]
1938,"[365, 502]"
1939,"[728, 1014, 1014, 365]"
1940,"[627, 365, 502]"
1941,"[957, 957]"
1942,"[1004, 1004, 502, 502, 627]"
1943,"[191, 1073]"
1944,[775]
1945,"[502, 1004, 825, 191, 818]"
1946,[191]
1948,"[172, 502, 1073, 1014, 502]"
1949,"[1073, 403, 957, 957, 1014]"
1950,"[365, 917, 821, 1004, 1073]"
1951,[502]
1954,"[1073, 1004]"
1955,"[926, 822, 502, 1073, 1014]"
1956,"[235, 403]"
1957,"[1004, 1004, 627, 1073, 1014]"
1961,"[957, 627, 502, 502]"
1963,"[502, 403]"
1965,"[365, 957, 1014, 1014]"
1966,"[403, 957]"
1967,"[191, 365, 957, 957, 1073]"
1968,"[957, 1004, 502, 502]"
1970,[191]
1971,"[1073, 1073, 1014, 1004, 365]"
1972,"[365, 365, 1073]"
1973,"[403, 365, 365, 502, 502]"
1974,[1073]
1975,[1014]
1976,[1004]
1977,"[1073, 403, 365, 502]"
1978,"[502, 627]"
1979,"[1014, 365, 365, 365]"
1980,"[191, 1014]"
1981,"[1014, 403, 191]"
1982,"[797, 502, 1014]"
1983,"[502, 365]"
1985,"[627, 365, 1014]"
1986,[403]
1988,"[191, 403, 1004, 1014, 1014]"
1990,"[1073, 365]"
1991,"[191, 957, 1004]"
1992,"[403, 365, 191, 627, 1073]"
1993,"[134, 403]"
1994,"[1073, 823]"
1995,"[403, 627, 957, 502, 502]"
1996,"[403, 502, 1073]"
1997,"[1014, 403, 365, 365]"
1998,"[627, 249]"
1999,"[502, 1014, 403, 1004]"
2000,"[191, 1004, 502, 365]"
2001,"[957, 1073]"
2002,"[1004, 502]"
2004,"[627, 191, 403, 1004, 1004]"
2005,"[403, 403, 365, 1014]"
2006,"[502, 403, 957, 1014, 1014]"
2007,"[365, 403, 403, 1073]"
2008,[403]
2009,"[403, 1014]"
2010,"[1014, 1014]"
2011,"[502, 1014, 502, 365]"
2012,"[728, 957, 1004, 235, 365]"
2013,"[957, 1014, 502, 365, 502]"
2014,"[565, 1073, 957]"
2015,"[1014, 1004, 627]"
2016,"[135, 1004, 191, 502, 1073]"
2018,"[957, 278]"
2019,[403]
2020,[403]
2021,"[1014, 403, 1004]"
2023,"[775, 1004, 191]"
2024,[191]
2025,[365]
2026,"[502, 502]"
2027,"[191, 365, 1004, 502, 365]"
2028,"[957, 1073, 1073]"
2029,[1014]
2030,"[403, 1004]"
2031,[924]
2032,[957]
2033,"[627, 1004, 1004, 191, 502]"
2034,"[1004, 365, 1014, 1014, 1014]"
2035,[957]
2036,"[502, 1004, 191]"
2037,[1004]
2042,"[1073, 627, 1004, 957]"
2043,"[403, 403, 403, 1004, 627]"
2044,"[502, 627]"
2045,"[502, 1014, 1014]"
2047,"[403, 403]"
2048,"[191, 403]"
2049,[1073]
2050,"[365, 365]"
2051,"[403, 365, 1004]"
2052,"[502, 1073, 403, 365]"
2053,"[1073, 1014, 403]"
2055,"[403, 886]"
2056,"[1073, 502, 502]"
2057,"[403, 1004, 1073]"
2058,[1014]
2059,[1004]
2060,"[1014, 957]"
2061,"[365, 365, 365, 403, 627]"
2062,"[403, 627, 957, 365, 191]"
2063,"[1014, 403, 502, 365]"
2064,"[957, 365]"
2065,"[502, 403, 403, 1073]"
2066,"[1004, 282, 627, 116]"
2067,"[1004, 1004, 365]"
2068,"[957, 365, 810]"
2070,"[957, 191, 627]"
2071,"[821, 957, 977, 191, 1014]"
2072,"[403, 502]"
2073,"[1004, 1004, 957, 627, 365]"
2074,"[1014, 403, 191, 191]"
2075,"[502, 191, 823]"
2076,[191]
2077,"[134, 627, 502, 502]"
2078,"[191, 1073, 1014]"
2080,"[191, 403]"
2081,"[885, 1073, 1014]"
2082,"[1073, 502]"
2084,"[1014, 403, 191]"
2085,"[957, 565]"
2086,"[365, 627, 502, 1014]"
2087,"[1073, 403, 957, 627, 897]"
2088,"[1073, 191, 828]"
2089,"[502, 403, 1004]"
2090,"[365, 1004]"
2093,"[403, 627, 893, 1073]"
2094,[1073]
2096,"[1004, 191]"
2097,"[365, 403, 403, 365, 771]"
2098,[804]
2099,"[403, 502, 365, 502, 1014]"
2100,"[502, 502]"
2102,"[804, 502, 885, 1073]"
2103,"[1014, 403, 403, 365]"
2104,"[957, 502]"
2105,"[403, 957, 823, 502, 627]"
2106,"[1073, 1004, 191]"
2107,"[957, 365, 627, 1073, 365]"
2108,"[191, 403, 191, 1014]"
2109,"[502, 926, 957, 957, 1004]"
2110,"[1073, 1014, 1014, 191, 1004]"
2111,"[1073, 1073]"
2112,[365]
2113,"[403, 565, 502, 502, 905]"
2114,[957]
2115,"[365, 822]"
2116,"[1073, 403, 365]"
2117,"[365, 502]"
2118,"[642, 403]"
2119,"[1073, 403, 403, 403, 502]"
2120,"[502, 191, 365, 1014]"
2123,"[365, 1014]"
2124,"[957, 44, 365, 502, 822]"
2127,"[1073, 1014, 627, 810, 502]"
2128,[1073]
2129,"[1073, 1014, 627, 191, 627]"
2130,"[116, 191, 365]"
2131,"[282, 1004, 502]"
2132,"[1073, 403, 365, 810, 502]"
2133,"[403, 1004, 957, 804, 365]"
2134,"[1073, 1073]"
2135,"[1073, 502, 365]"
2136,"[1073, 1004, 365]"
2138,"[403, 627, 502, 728]"
2139,[365]
2140,[502]
2141,"[191, 365]"
2144,"[403, 957, 365, 365, 502]"
2145,"[403, 403, 365, 502]"
2147,"[502, 1004, 502, 627]"
2148,"[403, 502, 627]"
2149,"[1073, 403, 1004, 1004, 627]"
2150,"[1014, 957]"
2151,"[1004, 1004, 1004]"
2154,"[1073, 1004]"
2155,"[502, 957, 365, 502, 365]"
2156,"[403, 502, 957]"
2157,[627]
2158,"[502, 957, 365, 1014]"
2159,"[365, 502, 775]"
2160,"[403, 403, 1073, 825, 1014]"
2162,"[1014, 403, 1004, 365]"
2163,"[627, 365]"
2165,[276]
2167,"[1073, 1014]"
2169,[1073]
2170,"[627, 502, 502]"
2171,"[365, 818, 1004, 1014]"
2172,"[502, 365, 273]"
2173,"[502, 365, 502, 278, 365]"
2174,"[403, 565, 1004, 502, 365]"
2175,"[403, 502]"
2177,"[1004, 957, 191, 191]"
2178,"[365, 957, 627]"
2179,[1014]
2181,"[957, 957, 502, 502, 502]"
2182,[502]
2183,"[502, 957, 502, 1073, 1073]"
2184,"[728, 957, 1073, 1073, 1073]"
2185,"[957, 502, 276, 565]"
2186,"[1073, 403, 403, 642]"
2187,"[564, 1014, 1014]"
2188,"[403, 1004, 627, 502]"
2189,"[1073, 1073, 1004, 627, 502]"
2190,"[793, 1004, 893, 44]"
2191,"[403, 403, 905, 502, 1073]"
2192,"[403, 502, 977]"
2193,[1073]
2194,"[403, 403, 502, 627]"
2195,[627]
2196,"[502, 403, 957, 502]"
2197,[403]
2200,"[957, 1004, 365, 1014]"
2201,"[1073, 403, 403, 502]"
2202,[403]
2203,"[502, 191, 403, 977]"
2204,"[403, 1004, 365]"
2206,"[775, 1014, 1014, 1014]"
2207,"[1073, 1004]"
2208,[1004]
2209,"[365, 502]"
2210,"[403, 957, 1014, 502]"
2211,[1014]
2212,"[403, 403, 1004, 365]"
2213,[502]
2214,"[191, 502]"
2216,"[1073, 1014, 365, 403, 365]"
2217,"[403, 957, 917]"
2218,"[403, 403, 403]"
